time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,et0_fao_evapotranspiration,city
2020-07-27,36.6,28.0,32.2,1.2,8.9,20.9,21.06,5.09,Lahore
2020-07-28,39.3,29.1,33.8,0.0,9.2,22.3,22.02,5.67,Lahore
2020-07-29,38.4,29.3,33.0,0.0,15.5,32.8,20.38,5.69,Lahore
2020-07-30,33.9,26.5,30.0,4.7,21.1,37.8,18.02,4.52,Lahore
2020-07-31,34.9,26.5,30.4,8.9,16.9,32.4,21.18,5.01,Lahore
2020-08-01,34.9,27.2,30.6,6.8,13.6,28.8,20.35,4.7,Lahore
2020-08-02,36.9,28.0,31.9,0.1,10.0,29.2,21.51,5.18,Lahore
2020-08-03,38.0,29.1,32.9,0.0,12.9,29.9,21.08,5.5,Lahore
2020-08-04,38.2,27.7,32.9,0.0,12.9,21.6,22.49,5.46,Lahore
2020-08-05,38.3,28.8,33.1,0.0,18.0,32.4,21.91,5.99,Lahore
2020-08-06,35.1,28.7,31.6,0.0,14.6,29.5,10.98,3.33,Lahore
2020-08-07,36.1,29.4,32.2,0.0,20.0,38.2,20.69,5.99,Lahore
2020-08-08,36.8,28.8,32.4,0.0,10.5,18.4,20.17,5.03,Lahore
2020-08-09,34.0,27.7,30.8,23.7,10.1,26.3,16.55,3.87,Lahore
2020-08-10,34.2,27.6,30.3,6.1,13.6,31.7,16.17,3.76,Lahore
2020-08-11,34.2,27.4,30.7,3.7,10.7,22.3,18.34,4.12,Lahore
2020-08-12,37.2,27.6,32.2,2.3,17.1,29.2,20.48,5.08,Lahore
2020-08-13,35.5,27.3,30.9,0.1,19.8,37.8,18.98,5.05,Lahore
2020-08-14,35.5,27.0,30.2,1.6,17.2,36.7,17.91,4.75,Lahore
2020-08-15,35.6,27.3,31.2,0.7,13.4,29.2,20.74,5.23,Lahore
2020-08-16,35.8,28.4,31.7,1.2,13.4,27.7,19.91,5.1,Lahore
2020-08-17,35.8,29.0,31.7,0.2,13.8,27.7,14.73,4.2,Lahore
2020-08-18,36.4,28.1,32.2,2.6,13.8,27.7,18.21,4.61,Lahore
2020-08-19,34.6,26.7,30.7,17.0,18.2,37.1,15.19,3.99,Lahore
2020-08-20,31.5,25.9,27.4,4.8,20.2,36.4,6.94,1.98,Lahore
2020-08-21,31.5,25.3,27.4,2.9,13.8,24.8,15.22,3.31,Lahore
2020-08-22,33.7,24.3,28.8,0.0,7.1,21.6,22.25,4.85,Lahore
2020-08-23,33.3,26.3,29.6,0.8,10.1,24.5,19.55,4.4,Lahore
2020-08-24,34.4,26.5,30.3,0.4,11.4,23.0,20.65,5.04,Lahore
2020-08-25,33.6,27.3,30.0,1.0,15.3,30.6,17.4,4.36,Lahore
2020-08-26,31.9,27.0,28.8,4.2,18.1,35.3,15.42,3.5,Lahore
2020-08-27,32.1,26.4,28.4,6.3,10.9,30.2,16.69,3.7,Lahore
2020-08-28,31.2,24.9,27.6,12.9,8.8,23.8,16.47,3.52,Lahore
2020-08-29,32.9,24.8,28.6,0.3,6.9,16.2,20.46,4.43,Lahore
2020-08-30,33.6,25.7,29.3,1.6,12.9,24.5,18.63,4.36,Lahore
2020-08-31,32.0,26.9,28.9,6.7,19.4,45.7,15.83,4.06,Lahore
2020-09-01,32.5,26.2,29.0,1.3,22.2,42.1,17.25,4.45,Lahore
2020-09-02,32.4,25.8,29.0,2.7,12.9,36.0,17.27,3.92,Lahore
2020-09-03,33.0,26.4,28.7,13.0,12.3,35.6,15.06,3.48,Lahore
2020-09-04,29.5,25.1,26.7,22.7,12.4,33.1,7.46,1.73,Lahore
2020-09-05,30.9,24.9,27.8,12.4,7.2,20.9,15.81,3.34,Lahore
2020-09-06,31.9,25.3,28.3,1.1,8.8,20.5,18.09,3.87,Lahore
2020-09-07,32.9,24.9,28.8,0.0,8.2,18.7,19.56,4.35,Lahore
2020-09-08,34.4,25.3,29.7,0.0,7.4,18.7,20.89,4.68,Lahore
2020-09-09,34.7,25.6,30.1,0.0,7.6,18.0,20.11,4.62,Lahore
2020-09-10,35.1,25.6,30.2,0.0,10.5,23.0,20.15,4.72,Lahore
2020-09-11,35.6,25.8,30.1,0.0,9.1,21.6,21.64,5.06,Lahore
2020-09-12,36.2,25.2,30.5,0.0,9.7,20.2,21.35,5.04,Lahore
2020-09-13,36.4,25.3,30.7,0.0,7.9,20.5,21.36,5.01,Lahore
2020-09-14,36.4,25.0,30.7,0.0,10.7,22.0,20.23,4.95,Lahore
2020-09-15,36.8,26.2,31.3,0.0,11.3,23.8,18.5,4.78,Lahore
2020-09-16,37.2,28.2,31.9,0.0,13.8,26.6,16.68,4.74,Lahore
2020-09-17,37.2,27.9,32.2,0.0,10.5,22.3,19.62,5.15,Lahore
2020-09-18,37.7,25.9,31.5,0.0,9.4,21.2,20.4,5.07,Lahore
2020-09-19,37.7,25.6,31.3,0.0,10.1,21.2,20.48,5.24,Lahore
2020-09-20,37.6,25.0,30.8,0.0,16.7,32.4,20.63,5.53,Lahore
2020-09-21,37.8,24.7,30.9,0.0,12.0,25.2,20.58,5.33,Lahore
2020-09-22,37.2,25.4,31.3,0.0,6.9,17.6,18.85,4.62,Lahore
2020-09-23,37.0,25.6,30.9,0.0,9.3,18.4,18.84,4.78,Lahore
2020-09-24,37.2,25.0,30.7,0.0,15.8,30.6,18.97,5.12,Lahore
2020-09-25,36.9,24.8,30.5,0.0,12.2,28.1,18.59,4.85,Lahore
2020-09-26,36.2,23.0,28.7,0.0,14.2,34.2,18.02,5.04,Lahore
2020-09-27,36.5,21.8,29.3,0.0,14.6,29.5,19.03,4.91,Lahore
2020-09-28,35.6,23.1,28.9,0.0,10.1,23.0,18.77,4.78,Lahore
2020-09-29,35.3,23.2,28.3,0.0,11.0,21.6,18.86,4.81,Lahore
2020-09-30,35.6,21.6,28.2,0.0,11.5,24.1,19.26,4.97,Lahore
2020-10-01,35.6,21.6,28.4,0.0,9.3,18.7,19.23,4.77,Lahore
2020-10-02,35.5,21.3,27.8,0.0,11.8,26.6,19.38,5.33,Lahore
2020-10-03,35.0,22.5,27.8,0.0,12.3,25.6,19.28,5.09,Lahore
2020-10-04,35.4,21.0,27.3,0.0,14.2,27.7,19.25,5.08,Lahore
2020-10-05,35.3,19.7,26.8,0.0,13.7,28.1,19.01,4.92,Lahore
2020-10-06,35.7,19.5,27.3,0.0,10.2,16.9,18.86,4.57,Lahore
2020-10-07,36.2,20.6,27.6,0.0,13.0,25.2,18.59,4.99,Lahore
2020-10-08,36.3,20.4,27.6,0.0,11.3,22.3,18.52,4.91,Lahore
2020-10-09,35.8,20.9,27.9,0.0,11.5,24.5,18.2,4.86,Lahore
2020-10-10,35.5,20.7,27.7,0.0,13.3,28.1,18.05,4.74,Lahore
2020-10-11,35.6,19.0,26.8,0.0,14.3,29.2,18.24,4.86,Lahore
2020-10-12,36.3,19.9,27.3,0.0,9.7,18.4,17.9,4.72,Lahore
2020-10-13,35.6,20.4,27.6,0.0,12.5,24.5,16.8,4.76,Lahore
2020-10-14,34.7,19.2,26.5,0.0,14.1,28.1,17.63,4.81,Lahore
2020-10-15,34.0,19.5,25.9,0.0,13.2,27.4,17.72,4.8,Lahore
2020-10-16,34.2,17.6,25.7,0.0,11.4,26.3,17.56,4.69,Lahore
2020-10-17,34.4,17.3,25.6,0.0,11.5,25.2,17.28,4.65,Lahore
2020-10-18,33.8,17.4,25.7,0.0,13.3,27.7,17.26,4.79,Lahore
2020-10-19,33.6,17.4,24.9,0.0,11.2,21.6,17.14,4.45,Lahore
2020-10-20,33.7,16.5,24.8,0.0,11.5,19.1,16.93,4.38,Lahore
2020-10-21,33.3,17.7,24.9,0.0,11.1,20.9,16.65,4.46,Lahore
2020-10-22,31.5,16.9,24.0,0.0,12.9,28.8,16.33,4.39,Lahore
2020-10-23,31.8,16.1,23.9,0.0,9.2,16.2,16.26,3.84,Lahore
2020-10-24,32.4,17.1,24.1,0.0,9.7,19.4,15.84,3.93,Lahore
2020-10-25,32.8,16.8,24.3,0.0,15.2,25.9,14.89,4.61,Lahore
2020-10-26,31.1,17.3,23.2,0.0,12.3,24.5,15.98,4.43,Lahore
2020-10-27,30.4,14.6,22.0,0.0,9.2,23.4,16.04,4.06,Lahore
2020-10-28,30.9,13.8,22.0,0.0,9.5,18.7,15.78,3.75,Lahore
2020-10-29,31.3,14.8,22.5,0.0,9.3,20.2,15.51,3.94,Lahore
2020-10-30,30.2,14.2,22.1,0.0,17.9,33.5,15.36,4.24,Lahore
2020-10-31,30.4,12.5,20.8,0.0,15.1,30.2,15.65,4.29,Lahore
2020-11-01,30.0,13.5,21.1,0.0,10.4,21.2,15.57,3.77,Lahore
2020-11-02,29.9,14.1,22.2,0.0,10.8,22.3,15.3,3.9,Lahore
2020-11-03,30.1,13.7,21.2,0.0,10.3,23.0,14.53,3.92,Lahore
2020-11-04,30.5,13.8,21.4,0.0,9.4,18.4,14.71,3.41,Lahore
2020-11-05,30.3,13.0,21.1,0.0,8.8,21.6,14.7,3.63,Lahore
2020-11-06,30.1,13.5,20.9,0.0,12.5,27.7,14.52,3.79,Lahore
2020-11-07,29.5,12.8,20.6,0.0,12.9,28.4,14.49,3.79,Lahore
2020-11-08,29.6,12.2,20.2,0.0,9.5,17.6,14.4,3.34,Lahore
2020-11-09,29.3,12.4,20.4,0.0,9.9,18.7,13.97,3.18,Lahore
2020-11-10,28.7,13.1,20.3,0.0,10.5,21.6,13.1,3.11,Lahore
2020-11-11,28.4,12.4,20.0,0.0,8.6,18.7,13.68,3.0,Lahore
2020-11-12,28.1,12.6,19.6,0.0,9.4,19.1,13.31,2.94,Lahore
2020-11-13,27.4,11.9,19.4,0.0,10.0,23.4,13.52,2.92,Lahore
2020-11-14,25.8,13.3,18.7,0.0,11.6,19.1,10.27,2.11,Lahore
2020-11-15,20.3,14.5,16.7,5.5,17.7,37.4,6.12,1.64,Lahore
2020-11-16,20.7,13.1,16.2,1.2,14.3,28.1,7.73,1.6,Lahore
2020-11-17,22.9,11.2,16.1,0.0,10.8,24.8,13.14,2.72,Lahore
2020-11-18,22.1,8.7,14.8,0.0,9.7,20.2,13.24,2.49,Lahore
2020-11-19,22.4,8.4,15.6,0.0,9.0,18.4,12.79,2.4,Lahore
2020-11-20,23.0,9.7,15.5,0.0,16.9,34.2,12.87,3.07,Lahore
2020-11-21,22.1,8.1,14.4,0.0,12.2,27.0,13.17,2.96,Lahore
2020-11-22,20.4,7.4,14.0,0.0,10.6,20.9,9.82,2.14,Lahore
2020-11-23,20.6,11.5,15.3,0.0,9.4,16.6,6.47,1.68,Lahore
2020-11-24,21.2,13.9,17.2,0.0,17.7,30.2,5.61,2.0,Lahore
2020-11-25,19.4,12.3,15.3,3.1,13.4,28.1,6.49,1.55,Lahore
2020-11-26,21.2,10.5,15.2,0.0,11.4,25.2,12.08,2.37,Lahore
2020-11-27,22.9,10.0,15.5,0.0,13.3,27.7,12.38,2.71,Lahore
2020-11-28,22.7,7.8,14.7,0.0,11.5,19.1,12.55,2.53,Lahore
2020-11-29,22.4,8.9,14.9,0.0,9.0,14.0,10.97,1.96,Lahore
2020-11-30,23.5,9.1,15.6,0.0,10.1,16.9,12.07,2.24,Lahore
2020-12-01,24.3,11.7,17.1,0.0,7.7,17.3,11.92,2.2,Lahore
2020-12-02,25.0,11.2,17.0,0.0,9.3,21.6,11.89,2.38,Lahore
2020-12-03,24.8,10.5,17.4,0.0,7.6,15.8,11.85,2.08,Lahore
2020-12-04,25.1,11.5,17.3,0.0,9.7,19.1,11.63,2.34,Lahore
2020-12-05,25.1,13.2,18.1,0.0,12.1,25.9,11.26,2.43,Lahore
2020-12-06,25.0,12.9,18.0,0.0,8.7,17.6,11.45,2.07,Lahore
2020-12-07,24.7,11.6,17.4,0.0,10.0,20.2,11.31,2.19,Lahore
2020-12-08,23.5,11.6,16.3,0.0,12.2,20.5,10.65,2.17,Lahore
2020-12-09,20.0,12.7,15.6,1.3,12.7,36.0,4.99,1.39,Lahore
2020-12-10,22.9,11.4,16.1,0.0,10.6,22.7,11.35,2.25,Lahore
2020-12-11,19.8,9.8,14.5,2.7,20.0,37.4,7.58,1.83,Lahore
2020-12-12,18.6,9.8,13.4,5.0,9.7,34.6,11.47,1.81,Lahore
2020-12-13,18.1,7.6,12.0,0.0,8.9,22.3,11.17,1.71,Lahore
2020-12-14,18.1,7.1,11.4,0.0,10.1,19.8,11.65,1.81,Lahore
2020-12-15,17.3,5.4,10.4,0.0,9.8,20.9,11.65,1.79,Lahore
2020-12-16,16.5,4.4,9.5,0.0,9.6,21.2,11.65,1.75,Lahore
2020-12-17,16.8,3.1,9.1,0.0,11.0,25.2,12.04,2.01,Lahore
2020-12-18,17.2,2.9,9.3,0.0,11.5,23.0,12.05,1.97,Lahore
2020-12-19,18.2,2.5,9.9,0.0,10.8,21.2,11.82,2.02,Lahore
2020-12-20,19.6,6.1,11.8,0.0,10.9,19.8,11.52,2.0,Lahore
2020-12-21,19.7,5.7,13.0,0.0,10.3,15.1,11.48,1.79,Lahore
2020-12-22,19.6,5.1,12.6,0.0,9.8,15.5,11.63,1.9,Lahore
2020-12-23,19.7,6.1,13.0,0.0,6.6,15.1,11.6,1.82,Lahore
2020-12-24,19.2,4.5,12.0,0.0,7.4,14.8,11.25,1.75,Lahore
2020-12-25,19.0,4.6,11.6,0.0,9.2,19.1,11.1,1.74,Lahore
2020-12-26,18.1,4.7,10.5,0.0,7.9,16.2,10.53,1.55,Lahore
2020-12-27,14.2,6.4,9.4,6.2,15.2,43.2,7.51,1.07,Lahore
2020-12-28,14.9,5.6,9.7,0.0,14.5,24.5,11.34,1.66,Lahore
2020-12-29,15.2,2.8,8.6,0.0,11.4,24.1,11.73,1.71,Lahore
2020-12-30,16.0,2.7,8.6,0.0,9.5,19.4,11.98,1.74,Lahore
2020-12-31,15.6,2.9,8.2,0.0,11.1,19.4,10.2,1.51,Lahore
2021-01-01,16.3,5.0,9.2,0.0,9.5,15.8,12.08,1.73,Lahore
2021-01-02,16.2,3.8,9.8,2.6,11.7,20.5,9.51,1.42,Lahore
2021-01-03,18.1,10.2,13.8,2.4,15.3,28.4,7.9,1.33,Lahore
2021-01-04,19.7,12.4,15.3,11.2,15.5,30.6,7.87,1.35,Lahore
2021-01-05,16.4,13.8,14.9,23.1,20.5,41.8,3.34,0.64,Lahore
2021-01-06,18.2,10.8,14.0,0.3,20.4,38.9,8.59,1.38,Lahore
2021-01-07,17.7,9.3,12.2,0.0,8.9,16.9,8.54,1.34,Lahore
2021-01-08,17.6,9.2,12.3,0.0,8.8,16.2,8.09,1.34,Lahore
2021-01-09,17.6,6.7,10.9,0.0,9.9,19.4,12.06,1.83,Lahore
2021-01-10,16.8,5.5,9.7,0.0,9.7,20.9,11.08,1.61,Lahore
2021-01-11,17.7,4.9,10.2,0.0,7.0,18.7,11.25,1.65,Lahore
2021-01-12,15.2,5.3,9.3,0.0,7.6,15.8,9.63,1.35,Lahore
2021-01-13,15.0,3.3,8.2,0.0,6.5,13.7,10.61,1.47,Lahore
2021-01-14,14.3,4.0,8.4,0.0,9.2,20.2,9.36,1.28,Lahore
2021-01-15,14.2,6.3,9.4,0.0,5.4,12.6,9.12,1.29,Lahore
2021-01-16,12.3,5.6,8.3,0.0,6.2,17.3,6.93,0.93,Lahore
2021-01-17,13.2,4.8,8.4,0.0,11.9,25.9,8.03,1.09,Lahore
2021-01-18,18.0,6.2,11.1,0.0,11.2,22.3,12.35,1.78,Lahore
2021-01-19,19.1,6.5,11.9,0.0,9.2,20.5,13.11,2.01,Lahore
2021-01-20,19.3,6.8,12.3,0.0,10.7,20.5,13.4,2.08,Lahore
2021-01-21,19.0,6.6,11.4,0.0,11.4,17.3,13.84,2.13,Lahore
2021-01-22,18.8,6.2,11.9,0.0,17.2,28.8,10.98,1.89,Lahore
2021-01-23,16.2,7.6,12.0,0.8,17.0,28.4,8.31,1.43,Lahore
2021-01-24,17.7,6.6,11.2,0.0,10.9,22.7,10.47,1.71,Lahore
2021-01-25,18.7,5.1,11.4,0.0,10.4,15.8,13.87,2.27,Lahore
2021-01-26,18.3,4.4,10.7,0.0,11.5,21.6,14.18,2.31,Lahore
2021-01-27,18.1,4.1,10.9,0.0,10.7,22.0,14.4,2.34,Lahore
2021-01-28,18.7,4.6,11.2,0.0,11.1,17.3,14.37,2.28,Lahore
2021-01-29,18.6,4.2,10.9,0.0,10.5,21.6,14.51,2.36,Lahore
2021-01-30,18.8,4.4,10.9,0.0,12.3,18.0,14.71,2.42,Lahore
2021-01-31,19.7,5.8,12.8,0.0,10.9,18.4,14.61,2.4,Lahore
2021-02-01,20.6,6.9,13.1,0.0,9.8,17.6,14.51,2.42,Lahore
2021-02-02,20.8,6.4,13.0,0.0,11.3,19.4,14.63,2.51,Lahore
2021-02-03,20.9,8.9,13.8,1.1,17.8,34.9,14.1,2.46,Lahore
2021-02-04,18.6,8.9,12.7,0.0,18.7,33.8,13.25,2.18,Lahore
2021-02-05,18.5,6.8,12.1,0.0,9.2,21.6,14.81,2.39,Lahore
2021-02-06,20.5,6.9,13.3,0.0,13.8,27.7,15.18,2.69,Lahore
2021-02-07,21.9,7.7,14.8,0.0,10.5,22.3,15.29,2.66,Lahore
2021-02-08,22.9,7.4,15.2,0.0,10.2,17.6,15.45,2.67,Lahore
2021-02-09,23.5,8.2,15.4,0.0,9.1,18.7,15.56,2.73,Lahore
2021-02-10,23.0,9.6,16.1,0.0,9.0,17.3,15.65,2.73,Lahore
2021-02-11,24.0,9.7,16.2,0.0,9.0,14.4,15.88,2.83,Lahore
2021-02-12,24.0,9.3,16.1,0.0,7.9,13.0,15.69,2.75,Lahore
2021-02-13,23.0,11.1,15.9,0.0,8.3,16.9,11.97,2.16,Lahore
2021-02-14,22.8,10.3,15.3,0.0,9.2,18.0,14.4,2.45,Lahore
2021-02-15,22.8,10.1,15.3,0.0,8.4,17.6,14.3,2.44,Lahore
2021-02-16,23.0,10.5,15.9,0.0,9.4,15.1,13.67,2.4,Lahore
2021-02-17,23.9,11.3,17.0,0.0,6.4,15.8,16.01,2.76,Lahore
2021-02-18,23.4,10.5,16.3,0.0,9.5,16.6,14.7,2.58,Lahore
2021-02-19,23.9,10.0,16.6,0.0,8.1,16.2,16.48,2.88,Lahore
2021-02-20,24.2,10.2,17.3,0.0,8.0,19.8,16.08,2.92,Lahore
2021-02-21,25.2,12.6,18.2,0.0,9.0,21.2,16.92,3.18,Lahore
2021-02-22,26.1,12.1,18.2,0.0,10.6,19.1,17.1,3.18,Lahore
2021-02-23,26.5,13.1,18.9,0.0,11.4,24.1,17.31,3.34,Lahore
2021-02-24,26.7,12.4,19.0,0.0,10.6,21.2,16.73,3.2,Lahore
2021-02-25,27.6,13.4,20.6,0.0,14.1,25.6,17.81,3.49,Lahore
2021-02-26,27.8,13.6,20.7,0.0,17.4,33.5,17.05,3.63,Lahore
2021-02-27,24.5,15.1,19.4,0.0,19.5,38.2,18.44,3.74,Lahore
2021-02-28,24.4,11.8,17.6,0.0,9.2,21.2,18.33,3.35,Lahore
2021-03-01,25.5,11.6,18.3,0.0,17.3,32.8,18.75,3.98,Lahore
2021-03-02,26.7,12.3,18.5,0.0,17.3,33.8,19.24,4.62,Lahore
2021-03-03,27.5,11.6,19.0,0.0,9.4,16.9,19.04,3.85,Lahore
2021-03-04,27.2,13.2,19.2,0.0,10.0,19.1,18.49,3.72,Lahore
2021-03-05,28.3,12.4,19.9,0.0,14.8,30.2,19.43,4.51,Lahore
2021-03-06,27.1,12.2,19.4,0.0,17.1,30.2,14.8,3.51,Lahore
2021-03-07,28.6,18.1,22.3,0.2,20.1,39.6,16.8,5.42,Lahore
2021-03-08,28.2,16.4,21.6,0.7,16.9,39.2,18.4,4.49,Lahore
2021-03-09,29.4,14.7,21.5,0.0,16.8,29.5,19.5,4.2,Lahore
2021-03-10,29.0,14.9,21.8,0.0,10.7,28.4,18.33,3.97,Lahore
2021-03-11,28.3,14.8,21.2,0.0,17.7,29.5,15.9,4.09,Lahore
2021-03-12,26.9,15.6,19.9,1.3,22.9,46.4,16.65,4.51,Lahore
2021-03-13,27.1,13.8,19.5,0.0,14.2,24.5,18.84,4.22,Lahore
2021-03-14,27.3,13.4,20.5,0.0,15.2,25.9,20.39,4.3,Lahore
2021-03-15,27.8,14.8,20.5,0.0,11.2,23.8,18.36,3.99,Lahore
2021-03-16,29.2,15.1,21.9,0.0,11.9,20.9,19.71,4.21,Lahore
2021-03-17,28.8,16.0,21.9,0.7,13.0,31.3,18.54,4.06,Lahore
2021-03-18,29.3,16.3,22.6,0.0,14.2,27.0,18.57,4.35,Lahore
2021-03-19,30.6,16.1,22.7,0.1,12.8,28.1,20.38,5.14,Lahore
2021-03-20,30.1,14.7,22.5,0.0,13.4,29.5,21.41,5.16,Lahore
2021-03-21,26.1,15.6,21.0,0.0,21.0,36.7,11.05,3.06,Lahore
2021-03-22,26.9,16.8,20.6,2.6,26.6,51.8,12.42,3.32,Lahore
2021-03-23,23.8,15.8,19.7,3.9,31.6,74.5,15.81,3.68,Lahore
2021-03-24,26.4,13.3,19.3,0.6,15.5,27.4,20.76,4.31,Lahore
2021-03-25,27.3,14.5,20.3,0.0,15.6,31.7,22.27,4.77,Lahore
2021-03-26,28.9,14.8,21.4,0.0,10.1,20.5,22.25,4.66,Lahore
2021-03-27,30.7,15.8,22.9,0.0,9.1,23.8,21.92,4.73,Lahore
2021-03-28,33.9,16.8,25.4,0.0,18.8,31.3,22.01,5.4,Lahore
2021-03-29,34.8,23.0,27.5,0.0,22.8,38.5,22.47,6.73,Lahore
2021-03-30,32.6,18.5,25.5,0.0,19.2,37.1,22.74,6.73,Lahore
2021-03-31,30.1,19.0,24.1,0.0,24.4,47.5,24.33,8.82,Lahore
2021-04-01,30.4,16.1,23.2,0.0,25.7,49.0,24.4,8.64,Lahore
2021-04-02,29.0,15.2,21.5,0.0,19.7,40.3,24.69,7.4,Lahore
2021-04-03,31.3,12.8,22.0,0.0,12.5,25.2,23.95,6.06,Lahore
2021-04-04,32.2,14.5,23.6,0.0,15.2,32.8,19.52,5.6,Lahore
2021-04-05,31.5,19.0,24.7,0.0,17.2,34.6,14.05,5.37,Lahore
2021-04-06,31.0,18.4,24.4,3.1,28.8,50.0,13.57,5.06,Lahore
2021-04-07,30.7,15.2,22.8,0.3,15.3,32.4,22.87,5.41,Lahore
2021-04-08,29.8,14.6,22.3,0.0,13.9,29.5,24.44,6.11,Lahore
2021-04-09,31.6,14.9,23.9,0.0,14.6,29.9,24.34,6.37,Lahore
2021-04-10,33.3,18.0,25.7,0.0,14.5,28.8,24.26,7.0,Lahore
2021-04-11,33.7,18.5,26.1,0.0,12.7,36.7,22.33,6.1,Lahore
2021-04-12,34.1,21.1,27.0,0.0,18.5,31.7,23.31,6.87,Lahore
2021-04-13,35.4,20.1,27.8,0.0,13.2,30.2,23.7,6.88,Lahore
2021-04-14,35.3,22.0,28.1,0.0,19.3,40.3,16.17,6.27,Lahore
2021-04-15,33.4,20.7,26.8,0.0,21.9,43.2,16.37,6.61,Lahore
2021-04-16,30.7,20.7,24.9,2.9,28.6,53.6,15.23,6.08,Lahore
2021-04-17,26.3,17.8,21.4,7.8,19.0,42.1,16.23,3.32,Lahore
2021-04-18,30.6,17.1,23.5,0.0,14.1,29.2,21.8,5.07,Lahore
2021-04-19,32.6,19.6,25.4,0.0,15.0,32.4,24.16,6.79,Lahore
2021-04-20,28.5,17.1,22.7,0.8,17.9,37.1,10.77,3.5,Lahore
2021-04-21,25.7,16.3,21.2,1.4,15.5,27.0,19.75,4.38,Lahore
2021-04-22,26.4,15.9,21.3,0.1,25.5,43.2,15.25,4.05,Lahore
2021-04-23,27.0,16.2,21.1,3.3,20.0,40.3,22.13,5.22,Lahore
2021-04-24,31.1,14.4,22.6,0.0,13.1,28.1,25.28,5.87,Lahore
2021-04-25,34.5,18.0,26.7,0.0,10.8,24.1,25.64,6.24,Lahore
2021-04-26,37.1,17.8,27.9,0.0,10.8,19.1,25.11,6.32,Lahore
2021-04-27,39.3,20.5,29.7,0.0,27.7,57.6,22.97,6.89,Lahore
2021-04-28,40.2,21.5,30.8,0.0,19.5,38.2,21.14,6.65,Lahore
2021-04-29,38.5,22.8,30.9,0.0,25.4,49.0,19.97,6.75,Lahore
2021-04-30,39.2,22.2,31.0,0.0,16.8,35.6,22.06,6.62,Lahore
2021-05-01,38.5,23.2,31.0,0.0,15.0,35.6,19.93,6.23,Lahore
2021-05-02,38.9,23.1,31.6,0.0,11.7,26.6,22.7,6.72,Lahore
2021-05-03,38.8,24.5,31.7,0.0,10.1,40.7,22.19,6.68,Lahore
2021-05-04,37.7,24.9,30.5,1.5,18.1,46.4,19.99,6.45,Lahore
2021-05-05,34.3,23.4,29.3,0.0,16.9,36.0,20.22,6.0,Lahore
2021-05-06,34.2,22.8,28.7,0.9,21.4,38.9,15.8,5.29,Lahore
2021-05-07,34.6,23.1,28.5,0.5,19.7,37.4,20.61,5.96,Lahore
2021-05-08,36.5,21.5,29.4,0.0,13.5,24.1,21.7,6.05,Lahore
2021-05-09,36.7,23.2,30.1,0.4,15.6,39.6,20.86,6.4,Lahore
2021-05-10,37.8,24.2,30.8,0.0,25.3,48.2,20.35,6.83,Lahore
2021-05-11,36.8,24.2,29.8,0.0,16.9,40.3,21.1,6.74,Lahore
2021-05-12,34.8,23.2,28.4,0.3,11.6,27.4,19.09,5.2,Lahore
2021-05-13,30.7,22.6,26.1,1.0,20.3,42.5,20.65,5.46,Lahore
2021-05-14,32.9,19.9,26.9,0.2,17.1,34.2,21.92,5.66,Lahore
2021-05-15,34.7,22.1,28.7,0.0,15.5,35.3,22.74,6.34,Lahore
2021-05-16,37.3,23.2,30.5,0.0,14.5,33.1,23.73,7.08,Lahore
2021-05-17,39.3,23.4,31.5,0.0,15.5,30.6,24.58,7.85,Lahore
2021-05-18,39.8,23.9,32.3,0.0,19.6,33.1,23.2,7.47,Lahore
2021-05-19,35.1,24.6,29.2,0.0,17.6,35.3,20.78,6.72,Lahore
2021-05-20,36.5,22.0,29.1,0.0,26.1,40.7,23.84,6.37,Lahore
2021-05-21,36.7,24.2,30.2,0.2,29.0,62.3,22.97,7.27,Lahore
2021-05-22,37.2,22.5,30.4,0.0,10.2,24.8,24.24,6.63,Lahore
2021-05-23,34.5,24.7,28.9,0.0,16.6,36.7,15.39,5.18,Lahore
2021-05-24,37.0,21.3,29.7,0.0,17.6,34.6,24.65,7.41,Lahore
2021-05-25,38.7,23.1,31.4,0.0,14.5,29.2,25.47,7.73,Lahore
2021-05-26,40.4,23.6,32.5,0.0,15.8,33.5,25.62,8.47,Lahore
2021-05-27,42.3,25.0,34.1,0.0,13.1,31.0,25.44,8.21,Lahore
2021-05-28,42.5,27.0,34.8,0.0,14.8,29.5,24.91,7.93,Lahore
2021-05-29,42.5,26.5,35.0,0.0,29.3,78.1,23.04,8.18,Lahore
2021-05-30,39.6,28.3,33.7,0.0,21.9,42.8,22.66,7.59,Lahore
2021-05-31,39.2,27.6,31.8,0.6,31.0,55.8,21.79,7.78,Lahore
2021-06-01,34.5,23.8,28.7,3.3,14.8,28.8,18.14,4.57,Lahore
2021-06-02,36.1,24.7,30.5,0.4,10.7,27.0,21.9,5.73,Lahore
2021-06-03,34.7,24.8,29.7,1.4,17.6,31.0,21.21,5.51,Lahore
2021-06-04,35.2,24.4,29.5,0.9,9.6,23.4,22.63,5.5,Lahore
2021-06-05,36.6,24.8,30.8,0.4,14.9,35.6,22.14,5.99,Lahore
2021-06-06,38.9,25.9,32.7,0.0,10.0,20.9,23.27,6.23,Lahore
2021-06-07,41.6,27.6,35.0,0.0,11.2,27.0,23.28,7.07,Lahore
